Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,Complexity,Story point estimate,Labels,Labels,Labels,Depends On,Description
Story,SPARK-PROD-G10,SPARK-PROD-G10 · Product.ancestryProducts/rating/reservedDpcis,,Product → plm-product DGS migration,G,Medium,3,dgs-migration,product,field-resolver,SPARK-PROD-A06,**Current Behaviour:** `rating` via `RatingClient`; `reservedDpcis` via `getReservedDpcisFromApex`. **Target:** federated/Feign references. **Acceptance:** 1. ancestry/rating/dpcis resolve. 2. rating null-on-error. **Tests:** ☐ ancestry ☐ rating ☐ dpcis.
Story,SPARK-PROD-G11,SPARK-PROD-G11 · Product.notRemovable* + asks + variations (de-reflect),,Product → plm-product DGS migration,G,Medium,3,dgs-migration,product,field-resolver,SPARK-PROD-A06,**Current Behaviour:** source utils call into 4–5 sibling field resolvers **reflectively**. **Target:** **replace reflective resolver invocation with direct service-method calls** (same logical union). **Acceptance:** 1. same results as source. 2. no reflective resolver calls. **Tests:** ☐ union correctness ☐ no reflection ☐ parity.
Story,SPARK-PROD-G12,SPARK-PROD-G12 · Product.division bug fix (wrong loader),,Product → plm-product DGS migration,G,Low,2,dgs-migration,product,field-resolver,SPARK-PROD-A06,**Current Behaviour:** source `Product.division` (and `DopplerDepartment.division`) call `ig.department.getByID` instead of `ig.division.getByID` — **latent bug**. **Target:** wire to `DivisionService`; **PO decision** whether to feature-flag the fix during cutover (clients may depend on department-shaped result). **Acceptance:** 1. returns true division shape. 2. fix logged with PO; flag decision recorded. **Tests:** ☐ division shape ☐ contract parity expectation documented.
Story,SPARK-PROD-G13,SPARK-PROD-G13 · IG/tag/tcin/spg + template trivial group,,Product → plm-product DGS migration,G,Medium,3,dgs-migration,product,field-resolver,SPARK-PROD-A06,"**Current Behaviour:** `department`/`departments`/`clazz`/`brand`/`brands`/`divisions`/`productTemplateDepartments`, `tags`, `tcins`, `SPARK_Tcin.itemDetails` (CORONA), `SPARK_PackagingAttribute.spg` (internal fileLibrary), `SPARK_ProductRules.*`, `VMM_BusinessPartnerCategory.*`, `MasterProductStatus.*`. **Target:** group into one PR; federated/internal references. **Acceptance:** 1. each field resolves to the right source. **Tests:** ☐ hierarchy ☐ tcin/CORONA ☐ spg internal."
Story,SPARK-PROD-G14,SPARK-PROD-G14 · Simple user/status fields + trivial pass-throughs,,Product → plm-product DGS migration,G,Low,2,dgs-migration,product,field-resolver,SPARK-PROD-A02,"**Current Behaviour:** `createdBy`/`updatedBy`/`versionCreatedBy` (user-profile), `ProductComponentStatus.updatedBy`, `SPARK_ResourcesCount.productThumbnailId` (re-fetch product), plus ~60 direct scalar pass-throughs (DTO-mapped). **Target:** thin `@DgsData` for user/thumbnail; Jackson DTO mapping for scalars. **Acceptance:** 1. user fields resolve (null id → null). 2. `productThumbnailId` re-fetches. 3. scalars mapped. **Tests:** ☐ user fields ☐ thumbnail ☐ scalar mapping."
Story,SPARK-PROD-G15,SPARK-PROD-G15 · Port product utils to Kotlin,,Product → plm-product DGS migration,G,Medium,3,dgs-migration,product,service,SPARK-PROD-A06,"**Current Behaviour:** `attachmentUtils`, `partnerUtils`, `teamUtils`, `productUtils`, `componentStatusUtils`, `resolvePaging`, `vmmUtils`, `accessControlUtils`, `removePartnerUtils`. **Target:** Kotlin ports; single camel/snake normalization at the Feign boundary; **fix** `componentStatusUtils.incrementAllContextCounter` (never resets — verify intent); batch `getAccessControlBatch` with parallel chunking. **Acceptance:** 1. utils ported with unit tests. 2. counter logic fixed/verified. 3. ACL batch parallel-chunked. **Tests:** ☐ each util ☐ counter ☐ ACL chunking."
Story,SPARK-PROD-G16,"SPARK-PROD-G16 · Tests, parity, load, cut-over rehearsal",,Product → plm-product DGS migration,G,High,5,dgs-migration,product,tests,"SPARK-PROD-C01, SPARK-PROD-E01, SPARK-PROD-E03, SPARK-PROD-G01, SPARK-PROD-G02","**Target:** ≥80% unit coverage; parity harness ≥50 fixtures (incl. TechPack, partner actions, components, attachmentsWithMetaData, the division-bug-fix, rules flag both paths); load test p95 for `getProduct`/`getProducts`/`components`/`attachmentsWithMetaData`/TechPack; contract test (schema diff shows only intentional changes); cut-over rehearsal (shadow traffic). **Acceptance:** 1. unit ≥80%. 2. ≥50 parity fixtures green. 3. load p95 parity. 4. schema-diff intentional-only. 5. shadow-traffic rehearsal + rollback drill. **Tests:** ☐ parity ☐ load ☐ contract ☐ shadow.

---

## 4. Risk Register
| Risk | Likelihood | Impact | Mitigation | Owner |
|------|-----------|--------|------------|-------|
| TechPack composite-key aggregate (E03/E04) | High | High | Option D facade-then-federate; bulk-order fix | Tech Lead + Platform |
| `productBusinessPartnerActions` partial failure (E01) | Medium | High | Saga/compensation — PO decision | Tech Lead |
| `components` N+1 ACL regression (G02) | Medium | Medium | Batch ACL on port | Backend Eng |
| `attachmentsWithMetaData` perf (G01) | Medium | High | Parallel fetch + cached relationship walk | Backend Eng |
| `Product.division` bug fix (G12) breaks clients | Medium | Medium | Feature-flag + client survey | PO |
| 8 TechPack placeholders block on 8 domains | High | Medium | Facade keeps day-1 function; retire only when all live | Tech Lead |
| `USE_NEW_RULES_API` legacy delete | Low | High | Verify all envs; staged rollout | PO |
| Drift wrappers may have live consumers | Medium | Medium | Traffic survey (F12) | PO |
| External rating secret | Low | Medium | Vault | Platform |

## 5. Summary
- **Stories:** 72 (A:6 · B:11 · C:5 · D:18 · E:4 · F:12 · G:16).
- **Critical path:** A01→A02/A06→C01→E03(TechPack facade)→G01→G02→G16.
- **Highest risk:** TechPack (E03/E04), `productBusinessPartnerActions` (E01).
- **Host DGS:** product is the home of the whole product family; co-located siblings resolve internally.

---
**Phase Completed:** Phase 4 — Migration Stories · **Domain:** `product` · **Outputs:** 04-stories.md, 04-stories-index.yaml, 04-po-summary.md."
Epic,,Claims → claims DGS migration,Claims → claims DGS migration,,,,,dgs-migration,claims,epic,,Epic for the claims domain migration to the plm-product DGS.
Story,SPARK-CLM-A01,SPARK-CLM-A01 · Schema skeleton + DateTime scalar,,Claims → claims DGS migration,A,Low,2,dgs-migration,claims,schema,,"**Current Behaviour:** green-field; schema translated from `code/schemas/SPARK_Claims.txt`.
**Target:** federation v2.3 header, `scalar DateTime → Instant`, empty `extend type Query`/`Mutation`.
**Acceptance:** 1. `./gradlew generateJava` passes. 2. `DateTime` round-trips. **Tests:** ☐ compiles ☐ scalar serde."
Story,SPARK-CLM-A02,SPARK-CLM-A02 · Owned types + inputs,,Claims → claims DGS migration,A,Medium,3,dgs-migration,claims,schema,SPARK-CLM-A01,"**Target:** `Claims` (**`@key(fields:""humanId"")`** — SDL has no `id`), the 7 value types, the ~9 inputs,
`@shareable CodeDescription` — per [03-schema.graphql](./03-schema.graphql). **Note:** `workspaceContext`
is `[ID]` on create but `PartialWorkspaceAssociationsInput` on update (preserve). **Acceptance:** 1. all types+inputs present; `@key=humanId`; nullability matches SDL. 2. validates. **Tests:** ☐ validates ☐ entity stub."
Story,SPARK-CLM-A03,SPARK-CLM-A03 · External stubs (Product + platform + sibling DGS),,Claims → claims DGS migration,A,Low,2,dgs-migration,claims,schema,SPARK-CLM-A01,"**Target:** `@extends @external` stubs — `Product`, `WorkspaceV2`, `UserProfileAttributes`,
`UserGroup_Participants`, `AccessControl`, `ResourcePermissions`, `ProductComponentStatus`, `TeamPaged`,
`VMM_BusinessPartner`. (All cross-subgraph — claims is its own DGS.) **Acceptance:** 1. compiles; gateway composes. **Tests:** ☐ compiles ☐ stub resolves."
Story,SPARK-CLM-A04,SPARK-CLM-A04 · ClaimService Kotlin port,,Claims → claims DGS migration,A,Medium,3,dgs-migration,claims,service,SPARK-CLM-A01,"**Current Behaviour (Phase 2 §Service):** 13 REST methods on the claim base (2 unused: versions).
**Target:** Kotlin service; preserve create/update throw-on-error and the `bulkUpdateClaim` `status_code`
contract; **fix** `bulkUpdateClaim` to camelCase the response (source snake-cases it). **Acceptance:** 1. used methods present (POST, GET listing, GET /search, PUT /{humanId}, PUT /bulk-update, GET /communication-channels, GET/POST /export, GET /search/guest_facing_claim, PUT /{id}/lock|unlock, GET /claims-about). 2. bulk response camelCased. **Tests:** ☐ endpoint build ☐ bulk transform ☐ error contracts.

---

### Phase B — Core Reads"
Story,SPARK-CLM-B01,SPARK-CLM-B01 · getClaims,,Claims → claims DGS migration,B,Low,2,dgs-migration,claims,query,"SPARK-CLM-A02, SPARK-CLM-A04","**Current Behaviour (Q1):** (own) `claim.getClaims.load({parentHumanId, claimHumanIds, partnerIds})` `GET {base}` (filtered) → camelCase. **No ACL token.** **Target:** `@DgsQuery → [Claims]`. **Acceptance:** 1. filters by the 3 args. **Tests:** ☐ happy ☐ empty ☐ integration."
Story,SPARK-CLM-B02,SPARK-CLM-B02 · getClaimByIds,,Claims → claims DGS migration,B,Low,2,dgs-migration,claims,query,"SPARK-CLM-A02, SPARK-CLM-A04",**Current Behaviour (Q2):** (ACL context) token → `GET {base}/search?claimIds={csv}`. **Target:** `@DgsQuery → [Claims]`. **Acceptance:** 1. returns claims for ids. **Tests:** ☐ happy ☐ empty.
Story,SPARK-CLM-B03,SPARK-CLM-B03 · getCommunicationChannels (cacheable),,Claims → claims DGS migration,B,Low,2,dgs-migration,claims,query,SPARK-CLM-A04,**Current Behaviour (Q3):** (own) `GET {base}/communication-channels`. **Target:** `@DgsQuery` → `@Cacheable` → `[CommunicationChannel]`. **Acceptance:** 1. returns channels; cached. **Tests:** ☐ list ☐ cache hit.
Story,SPARK-CLM-B04,SPARK-CLM-B04 · getAllClaimsAbout (cacheable),,Claims → claims DGS migration,B,Low,2,dgs-migration,claims,query,SPARK-CLM-A04,**Current Behaviour (Q4):** (own) `GET {base}/claims-about`. **Target:** `@DgsQuery` → `@Cacheable` → `[CodeDescription]`. **Acceptance:** 1. returns list; cached. **Tests:** ☐ list ☐ cache hit.
Story,SPARK-CLM-B05,SPARK-CLM-B05 · getClaimExports,,Claims → claims DGS migration,B,Low,2,dgs-migration,claims,query,SPARK-CLM-A04,"**Current Behaviour (Q5):** (own) `GET {base}/export`. **Target:** `@DgsQuery → [ClaimExport]`. **Acceptance:** 1. returns export records. **Tests:** ☐ list.

---

### Phase C — Search & Listing"
Story,SPARK-CLM-C01,SPARK-CLM-C01 · searchGuestFacing,,Claims → claims DGS migration,C,Medium,3,dgs-migration,claims,query,SPARK-CLM-A04,**Current Behaviour (Q6):** (own) `GET {base}/search/guest_facing_claim?{qs(queryParam)}` → camelCase. **Target:** `@DgsQuery → [Guest_Facing]`. **Acceptance:** 1. query-string built from `queryParam`. **Tests:** ☐ search ☐ empty.
Story,SPARK-CLM-C02,SPARK-CLM-C02 · getClaimsElastic,,Claims → claims DGS migration,C,Medium,3,dgs-migration,claims,query,SPARK-CLM-A04,"**Current Behaviour (Q7):** (🔴 search) `search.getClaimsElastic.load({ q:""parentId: {parentHumanId}"" })`. **EXT:** 🔴 search. **Target:** `@DgsQuery → [Claims]` via the search subgraph/client. **Acceptance:** 1. `parentId:` elastic query built. **Tests:** ☐ query build ☐ parity.

---

### Phase D — Mutations (simple)"
Story,SPARK-CLM-D01,SPARK-CLM-D01 · createClaim (throws on validationErrors),,Claims → claims DGS migration,D,Medium,3,dgs-migration,claims,mutation,SPARK-CLM-A04,**Current Behaviour (M1):** (own) `POST {base}` (snake_case). **If `validationErrors`/`message` → throw.** **Target:** `@DgsMutation → [Claims]`; port throw-on-error. **Acceptance:** 1. creates claim(s). 2. validation error → exception. **Tests:** ☐ create ☐ validation-error→throw.
Story,SPARK-CLM-D02,SPARK-CLM-D02 · bulkUpdateClaim (status_code contract; fix snake-case response),,Claims → claims DGS migration,D,Medium,3,dgs-migration,claims,mutation,SPARK-CLM-A04,"**Current Behaviour (M3):** (own) `PUT {base}/bulk-update`. **Error contract:** result is array → return; `status_code>400` → throw; else throw ""unhandled"". **Latent:** source snake-cases the response — **fix to camelCase**. **Target:** `@DgsMutation → [Claims]`. **Acceptance:** 1. array result returned (camelCase). 2. error status → exception. **Tests:** ☐ bulk ☐ error status ☐ camelCase."
Story,SPARK-CLM-D03,SPARK-CLM-D03 · requestClaimExport,,Claims → claims DGS migration,D,Low,2,dgs-migration,claims,mutation,SPARK-CLM-A04,**Current Behaviour (M4):** (own) `POST {base}/export` → `response.request_id`. **Target:** `@DgsMutation → String`. **Acceptance:** 1. returns the request id. **Tests:** ☐ request.
Story,SPARK-CLM-D04,SPARK-CLM-D04 · lockClaim,,Claims → claims DGS migration,D,Low,2,dgs-migration,claims,mutation,SPARK-CLM-A04,**Current Behaviour (M5):** (ACL context) token → `PUT {base}/{claimId}/lock`. **Target:** `@DgsMutation → Claims`. **Acceptance:** 1. locks the claim. **Tests:** ☐ lock.
Story,SPARK-CLM-D05,SPARK-CLM-D05 · unlockClaim,,Claims → claims DGS migration,D,Low,2,dgs-migration,claims,mutation,SPARK-CLM-A04,"**Current Behaviour (M6):** (ACL context) token → `PUT {base}/{claimId}/unlock`. **Target:** `@DgsMutation → Claims`. **Acceptance:** 1. unlocks the claim. **Tests:** ☐ unlock.

---

### Phase E — Complex Operations"
Story,SPARK-CLM-E01,"SPARK-CLM-E01 · updateClaim (proxy ACL + workspace + body, non-atomic)",,Claims → claims DGS migration,E,High,5,dgs-migration,claims,mutation,SPARK-CLM-A04,"**As a** DGS engineer **I want** the multi-step claim update with a failure strategy **so that** workspace
and body changes stay consistent.
**Current Behaviour (M2):** 1) `getUserPermissionsJWTByProxy({id:humanId, proxyIds:[parentId],
basePermissions:true})` (proxy/external ACL path — context only); 2) if `workspaceContext.{add,remove}`
non-empty → `workspaceAssociationHelper(CLAIM, humanId, add, remove)`; 3) `PUT {base}/{humanId}`;
4) **throw on `validationErrors`/`message`**. No rollback.
**EXT:** 🟡 workspaceV2. **Target:** ordered steps + chosen failure strategy (**PO decision**). The proxy
ACL is **context-only** (note it; build nothing). **Acceptance:** 1. workspace assoc runs when present. 2. body update + throw-on-error. 3. partial-failure strategy. **Tests:** ☐ body-only ☐ +workspace ☐ validation-error→throw ☐ partial-failure ☐ parity.

---

### Phase F — Federation Contributions (BLOCKED-BY product)"
Story,SPARK-CLM-F01,SPARK-CLM-F01 · Product.claims (federation contribution),,Claims → claims DGS migration,F,Medium,3,dgs-migration,claims,field-resolver,SPARK-CLM-A04,"**Target:** `extend type Product @key(fields:""id"") { claims(partnerIds:[String], includeClaims:Boolean): [Claims] }` with a `@DgsEntityFetcher`; the claims subgraph fills `Product.claims` over the gateway. **BLOCKED-BY:** the `Product` entity existing (plm-product Phase A). **Acceptance:** 1. `Product.claims` resolves via federation. 2. parity vs the current in-gateway resolver. **Tests:** ☐ field resolves ☐ parity."
Story,SPARK-CLM-F02,SPARK-CLM-F02 · ResourcesCount.claims (TechPack — see SPARK-PROD-F05),,Claims → claims DGS migration,F,Low,2,dgs-migration,claims,field-resolver,SPARK-CLM-A04,"**Target:** `extend type ResourcesCount @key(fields:""productId partnerId"") { claims: [ID] }` with a
`@DgsEntityFetcher`; fills the TechPack `claims` count. **BLOCKED-BY:** product TechPack facade
(`SPARK-PROD-E03`/`F05`). **Acceptance:** 1. field resolves on the federated `ResourcesCount`; parity vs facade. **Tests:** ☐ field resolves ☐ parity.

---

### Phase G — Field Resolvers & Tests"
Story,SPARK-CLM-G01,SPARK-CLM-G01 · access + currentUserPermissions + participantDetails,,Claims → claims DGS migration,G,Medium,3,dgs-migration,claims,field-resolver,"SPARK-CLM-A02, SPARK-CLM-A04","**Current Behaviour:** `access` → `accessControl.getPermissions([humanId])[0]`; `currentUserPermissions`
→ `getUserAccessUnencoded(humanId)[0]`; `participantDetails` → `getUserGroup(humanId)`. (ACL context.) **Acceptance:** 1. each resolves; null-safe. **Tests:** ☐ access ☐ perms ☐ participants."
Story,SPARK-CLM-G02,SPARK-CLM-G02 · createdBy + updatedBy + businessPartner + designPartner (3-way fallback),,Claims → claims DGS migration,G,Medium,3,dgs-migration,claims,field-resolver,SPARK-CLM-A04,"**Current Behaviour:** users via 🟡 user-profile; `businessPartner` **3-way fallback** (`partnerId` ||
`{bpId:0,bpName:'Target'}` when no `dpPartnerId` || `dpPartnerId`); `designPartner` `dpPartnerId` or
`{bpId:null,bpName:null}`. **Target:** preserve every branch exactly. **Acceptance:** 1. all 3 BP branches correct (incl. `bpId:0` Target). 2. null id → null user. **Tests:** ☐ partnerId ☐ dp fallback ☐ Target(0) ☐ users."
Story,SPARK-CLM-G03,SPARK-CLM-G03 · product + parentDetails (otherClaimBps/systemTeams/droppedPartnerIds),,Claims → claims DGS migration,G,High,5,dgs-migration,claims,field-resolver,SPARK-CLM-A04,"**Current Behaviour:** `product` (🟡 product, only if `parentId` starts `'PID'`); `parentDetails` →
`product.getByID(parentId)` (the product feeds `ParentDetails`): `otherClaimBps` (🔴 search
`getClaimsElastic` → partner ids), `systemTeams` (🔴 search `searchTeams` from product BPs; empty→`{content:[]}`),
`droppedPartnerIds` (direct). **Target:** federated product reference + search. **Acceptance:** 1. `product` null when not `PID*`. 2. `otherClaimBps`/`systemTeams` elastic queries match source; empty-BP → `{content:[]}`. **Tests:** ☐ product branch ☐ otherClaimBps ☐ systemTeams ☐ empty BPs."
Story,SPARK-CLM-G04,SPARK-CLM-G04 · workspaces + substantiatedBy + claimDetails.claimName,,Claims → claims DGS migration,G,Medium,3,dgs-migration,claims,field-resolver,SPARK-CLM-A04,"**Current Behaviour:** `workspaces` (🟡 workspaceV2 by `workspaceContext`); `substantiatedBy`
(🟡 user-profile); `ClaimDetails.claimName` = `guestFacingClaim` (computed). **Acceptance:** 1. each resolves; `workspaces` null when empty. 2. `claimName` mirrors `guestFacingClaim`. **Tests:** ☐ workspaces ☐ substantiatedBy ☐ claimName."
Story,SPARK-CLM-G05,"SPARK-CLM-G05 · Tests, parity harness",,Claims → claims DGS migration,G,Medium,3,dgs-migration,claims,tests,"SPARK-CLM-B01, SPARK-CLM-E01, SPARK-CLM-G02, SPARK-CLM-G03","**Target:** ≥80% unit coverage; parity fixtures (incl. `updateClaim` proxy path, `bulkUpdateClaim`
camelCase fix, the `businessPartner` 3-way fallback, `parentDetails` elastic lookups); contract test
(schema diff intentional-only). **Acceptance:** 1. unit ≥80%. 2. parity green. 3. schema-diff intentional. **Tests:** ☐ parity ☐ contract.

---

## 4. Risk Register
| Risk | Likelihood | Impact | Mitigation | Owner |
|------|-----------|--------|------------|-------|
| `updateClaim` proxy-ACL multi-step partial failure (E01) | Medium | High | Saga / compensation — PO decision | Tech Lead + PO |
| `bulkUpdateClaim` snake-cased response (likely bug) (D02) | Medium | Medium | Fix to camelCase; parity test | Backend Eng |
| `businessPartner` 3-way fallback regressions (G02) | Low | Medium | Unit-test each branch incl. Target(0) | Backend Eng |
| `ParentDetails` elastic team/BP lookups (G03) | Low | Medium | Preserve empty handling; paginate | Backend Eng |
| Federation contributions wait on product (F01/F02) | Low | Low | Post-launch; not on critical path | Architect |

## 5. Summary
- **Stories:** 24 (A:4 · B:5 · C:2 · D:5 · E:1 · F:2 · G:5).
- **Critical path:** A01→A02/A04→E01→G02/G03→G05.
- **Highest risk:** `updateClaim` (E01); the `bulkUpdateClaim` transform bug (D02).
- **Separate subgraph:** claims contributes `Product.claims` + TechPack `ResourcesCount.claims` (Phase F).

---
**Phase Completed:** Phase 4 — Migration Stories · **Domain:** `claims` · **Outputs:** 04-stories.md, 04-stories-index.yaml, 04-po-summary.md."
Epic,,Packaging → plm-product DGS migration,Packaging → plm-product DGS migration,,,,,dgs-migration,packaging,epic,,Epic for the packaging domain migration to the plm-product DGS.
Story,SPARK-PKG-A01,SPARK-PKG-A01 · Schema skeleton + DateTime scalar,,Packaging → plm-product DGS migration,A,Low,2,dgs-migration,packaging,schema,,"**Current Behaviour:** green-field; schema translated from `code/schemas/SPARK_Packaging.txt`.
**Target:** federation v2.3 header, `scalar DateTime → Instant`, empty `extend type Query`/`Mutation`.
**Acceptance:** 1. `./gradlew generateJava` passes. 2. `DateTime` round-trips. **Tests:** ☐ compiles ☐ scalar serde."
Story,SPARK-PKG-A02,"SPARK-PKG-A02 · Owned types + inputs (~24 types, ~20 inputs)",,Packaging → plm-product DGS migration,A,Medium,3,dgs-migration,packaging,schema,SPARK-PKG-A01,"**Target:** `Packaging` (`@key(fields:""humanId"")`), `Dieline` (`@key(fields:""humanId"")`), the ~20 value
types and ~20 inputs — per [03-schema.graphql](./03-schema.graphql). Carry `@deprecated` directives
(`retailPrice`, `creativePath`, `resourceType`, `fileDeliveryEmail`, `Dieline.attachments`). **Acceptance:** 1. all types+inputs present; entities keyed on `humanId`; nullability matches SDL. 2. validates. **Tests:** ☐ validates ☐ entity stubs."
Story,SPARK-PKG-A03,SPARK-PKG-A03 · External stubs (platform + sibling DGS),,Packaging → plm-product DGS migration,A,Low,2,dgs-migration,packaging,schema,SPARK-PKG-A01,"**Target:** stubs `Attachment`, `SearchAttachment`, `WorkspaceV2`, `UserProfileAttributes`,
`UserGroup_Participants`, `AccessControl`, `VMM_BusinessPartner` + internal placeholders `Product`,
`ProductComponentStatus`, `SpgFileLibrary`. **Acceptance:** 1. compiles; gateway composes. **Tests:** ☐ compiles ☐ stub resolves."
Story,SPARK-PKG-A04,SPARK-PKG-A04 · PackagingService port (packaging/v1),,Packaging → plm-product DGS migration,A,Medium,3,dgs-migration,packaging,service,SPARK-PKG-A01,"**Current Behaviour (Phase 2 §Service):** ~16 REST methods on `packaging/v1` (+ dielines + export).
**Target:** Kotlin service; preserve create/bulk throw-on-error and the `{content}` status wrap; snake/camel
at the Feign boundary. **Acceptance:** 1. methods present (POST, PUT, /dielines/{id}/evaluate, bulk add/update, GET listings, GET /{id}, /export, /{id}/lock|unlock, /component_status_update, /{id}/workspace_associations). 2. add throws on validation error. **Tests:** ☐ endpoint build ☐ create error ☐ status wrap.

---

### Phase B — Core Reads"
Story,SPARK-PKG-B01,SPARK-PKG-B01 · getPackagings,,Packaging → plm-product DGS migration,B,Low,2,dgs-migration,packaging,query,"SPARK-PKG-A02, SPARK-PKG-A04","**Current Behaviour (Q1):** (own) `getPackagings().load({page,size,packagingIds,parentIds,workspaceIds,partnerIds,statusIds})` → paged. **Target:** `@DgsQuery → PackagingPaged`. **Acceptance:** 1. all 7 filter args forwarded; defaults page=0/size=10000. **Tests:** ☐ filters ☐ paging ☐ integration."
Story,SPARK-PKG-B02,SPARK-PKG-B02 · getPackagingById,,Packaging → plm-product DGS migration,B,Low,2,dgs-migration,packaging,query,"SPARK-PKG-A02, SPARK-PKG-A04",**Current Behaviour (Q2):** (ACL context) token → (own) `getPackagingById.load(packagingId)`. **Target:** `@DgsQuery → Packaging`. **Acceptance:** 1. returns packaging; miss→null. **Tests:** ☐ happy ☐ miss.
Story,SPARK-PKG-B03,SPARK-PKG-B03 · getDielines,,Packaging → plm-product DGS migration,B,Low,2,dgs-migration,packaging,query,"SPARK-PKG-A02, SPARK-PKG-A04",**Current Behaviour (Q3):** (own) `getDielines.load({...})` → `.dielines`. **Target:** `@DgsQuery → [Dieline]`. **Acceptance:** 1. filters forwarded; returns the `dielines` array. **Tests:** ☐ filters ☐ integration.
Story,SPARK-PKG-B04,SPARK-PKG-B04 · getPackagingFieldValuesByType,,Packaging → plm-product DGS migration,B,Low,2,dgs-migration,packaging,query,SPARK-PKG-A04,"**Current Behaviour (Q4):** (own) `getPackagingFieldValuesByType(type, ids)`. **Target:** `@DgsQuery → [PackagingFieldValues]`. **Acceptance:** 1. by type (+optional ids). **Tests:** ☐ by type."
Story,SPARK-PKG-B05,SPARK-PKG-B05 · getDielineEvaluationStatuses (cacheable),,Packaging → plm-product DGS migration,B,Low,2,dgs-migration,packaging,query,SPARK-PKG-A04,**Current Behaviour (Q5):** (own) `getDielineEvaluationStatuses()`. **Target:** `@DgsQuery` → `@Cacheable` → `[CodeDescription]`. **Acceptance:** 1. returns statuses; cached. **Tests:** ☐ list ☐ cache hit.
Story,SPARK-PKG-B06,SPARK-PKG-B06 · getCountries (cacheable),,Packaging → plm-product DGS migration,B,Low,2,dgs-migration,packaging,query,SPARK-PKG-A04,"**Current Behaviour (Q6):** (own) `getCountries(codes)`. **Target:** `@DgsQuery` → `@Cacheable` → `[Countries]`. **Acceptance:** 1. returns countries (optionally filtered by codes). **Tests:** ☐ all ☐ filtered.

---

### Phase C — Search & Listing"
Story,SPARK-PKG-C01,SPARK-PKG-C01 · getPackagingElastic,,Packaging → plm-product DGS migration,C,Medium,3,dgs-migration,packaging,query,SPARK-PKG-A04,"**Current Behaviour (Q7):** (🔴 search) `search.getPackagingElastic.load({ q:""parentId: {parentHumanId}"" })` → `.content`. **EXT:** 🔴 search. **Target:** `@DgsQuery → [Packaging]`. **Acceptance:** 1. `parentId:` elastic query built; returns content. **Tests:** ☐ query build ☐ parity.

---

### Phase D — Mutations (simple)"
Story,SPARK-PKG-D01,SPARK-PKG-D01 · addPackaging (throws on validationErrors),,Packaging → plm-product DGS migration,D,Medium,3,dgs-migration,packaging,mutation,SPARK-PKG-A04,**Current Behaviour (M1):** (own) `POST packaging/v1`. **Throw on `validationErrors`/`message`.** **Target:** `@DgsMutation → Packaging`; port throw-on-error. **Acceptance:** 1. creates. 2. validation error → exception. **Tests:** ☐ create ☐ validation-error→throw.
Story,SPARK-PKG-D02,SPARK-PKG-D02 · evaluateDieline,,Packaging → plm-product DGS migration,D,Low,2,dgs-migration,packaging,mutation,SPARK-PKG-A04,**Current Behaviour (M3):** (own) `PUT packaging/v1/dielines/{dielineId}/evaluate`. **Target:** `@DgsMutation → Dieline`. **Acceptance:** 1. evaluates the dieline. **Tests:** ☐ evaluate.
Story,SPARK-PKG-D03,SPARK-PKG-D03 · bulkAddPackagings,,Packaging → plm-product DGS migration,D,Medium,3,dgs-migration,packaging,mutation,SPARK-PKG-A04,**Current Behaviour (M4):** (own) `bulkAddPackagings`. **Throw on `validationErrors`/`message`.** **Target:** `@DgsMutation → PackagingBulk`. **Acceptance:** 1. bulk creates. 2. error → throw. **Tests:** ☐ bulk ☐ error.
Story,SPARK-PKG-D04,SPARK-PKG-D04 · bulkUpdatePackagings,,Packaging → plm-product DGS migration,D,Medium,3,dgs-migration,packaging,mutation,SPARK-PKG-A04,**Current Behaviour (M5):** token for `packaging[].humanId` → (own) `bulkUpdatePackagings`. **Throw on error.** **Target:** `@DgsMutation → PackagingBulk`. **Acceptance:** 1. bulk updates. 2. error → throw. **Tests:** ☐ bulk ☐ error.
Story,SPARK-PKG-D05,SPARK-PKG-D05 · exportPackaging,,Packaging → plm-product DGS migration,D,Low,2,dgs-migration,packaging,mutation,SPARK-PKG-A04,"**Current Behaviour (M6):** token → (own) `requestPackagingExport({workspace_id, workspace_description, product_ids})` → request id. **Target:** `@DgsMutation → String`. **Acceptance:** 1. returns the export request id. **Tests:** ☐ request."
Story,SPARK-PKG-D06,SPARK-PKG-D06 · lockPackaging,,Packaging → plm-product DGS migration,D,Low,2,dgs-migration,packaging,mutation,SPARK-PKG-A04,**Current Behaviour (M7):** token → `PUT packaging/v1/{id}/lock`. **Target:** `@DgsMutation → Packaging`. **Acceptance:** 1. locks. **Tests:** ☐ lock.
Story,SPARK-PKG-D07,SPARK-PKG-D07 · unlockPackaging,,Packaging → plm-product DGS migration,D,Low,2,dgs-migration,packaging,mutation,SPARK-PKG-A04,**Current Behaviour (M8):** token → `PUT packaging/v1/{id}/unlock`. **Target:** `@DgsMutation → Packaging`. **Acceptance:** 1. unlocks. **Tests:** ☐ unlock.
